Unnamed: 0,name,year,month,day,hour,lat,long,status,category,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter,sst
8099,Dean,2001,8,29,12,51.0,-40.9,extratropical,,40,1000,,,
8100,Erin,2001,9,1,18,12.5,-34.3,tropical depression,,30,1006,,,
8101,Erin,2001,9,2,0,12.9,-35.9,tropical depression,,30,1005,,,
8102,Erin,2001,9,2,6,13.2,-37.5,tropical storm,,40,1002,,,
8103,Erin,2001,9,2,12,13.5,-39.0,tropical storm,,45,1003,,,
8104,Erin,2001,9,2,18,14.1,-40.6,tropical storm,,45,1003,,,
8105,Erin,2001,9,3,0,14.7,-42.2,tropical storm,,45,1003,,,
8106,Erin,2001,9,3,6,15.3,-43.7,tropical storm,,50,1003,,,
8107,Erin,2001,9,3,12,15.9,-45.3,tropical storm,,50,1003,,,
8108,Erin,2001,9,3,18,16.3,-47.1,tropical storm,,40,1002,,,
8109,Erin,2001,9,4,0,16.7,-48.7,tropical storm,,40,1002,,,
8110,Erin,2001,9,4,6,17.0,-50.3,tropical storm,,45,1000,,,
8111,Erin,2001,9,4,12,17.0,-52.0,tropical storm,,45,1000,,,
8112,Erin,2001,9,4,18,17.2,-53.4,tropical storm,,45,1000,,,
8113,Erin,2001,9,5,0,17.4,-54.8,tropical storm,,45,1000,,,
8114,Erin,2001,9,5,6,17.8,-55.9,tropical storm,,45,1000,,,
8115,Erin,2001,9,5,12,18.1,-57.0,tropical storm,,35,1013,,,
8116,Erin,2001,9,5,18,19.0,-57.9,other low,,25,1014,,,
8117,Erin,2001,9,6,0,20.1,-58.1,other low,,15,1015,,,
8118,Erin,2001,9,6,6,21.2,-58.2,other low,,15,1015,,,
8119,Erin,2001,9,6,12,22.2,-58.3,other low,,20,1014,,,
8120,Erin,2001,9,6,18,23.2,-58.4,tropical depression,,25,1013,,,
8121,Erin,2001,9,7,0,23.9,-58.1,tropical depression,,25,1012,,,
8122,Erin,2001,9,7,6,24.4,-57.6,tropical depression,,30,1008,,,
8123,Erin,2001,9,7,12,24.9,-57.8,tropical depression,,30,1008,,,
8124,Erin,2001,9,7,18,25.3,-58.0,tropical storm,,35,1005,,,
8125,Erin,2001,9,8,0,26.0,-58.3,tropical storm,,35,1004,,,
8126,Erin,2001,9,8,6,26.5,-58.8,tropical storm,,40,999,,,
8127,Erin,2001,9,8,12,27.2,-59.2,tropical storm,,45,999,,,
8128,Erin,2001,9,8,18,28.4,-59.8,tropical storm,,60,994,,,
8129,Erin,2001,9,9,0,29.7,-60.4,hurricane,1.0,75,987,,,
8130,Erin,2001,9,9,6,30.6,-61.3,hurricane,2.0,90,982,,,
8131,Erin,2001,9,9,12,31.5,-62.2,hurricane,2.0,95,979,,,
8132,Erin,2001,9,9,18,32.4,-62.8,hurricane,3.0,105,968,,,
8133,Erin,2001,9,10,0,33.3,-63.3,hurricane,3.0,105,969,,,
8134,Erin,2001,9,10,6,34.2,-64.1,hurricane,3.0,105,969,,,
8135,Erin,2001,9,10,12,34.9,-64.7,hurricane,3.0,100,969,,,
8136,Erin,2001,9,10,18,35.7,-65.4,hurricane,2.0,90,970,,,
8137,Erin,2001,9,11,0,36.4,-65.7,hurricane,1.0,80,973,,,24.6
8138,Erin,2001,9,11,6,36.9,-65.9,hurricane,1.0,80,976,,,24.23
8139,Erin,2001,9,11,12,37.4,-65.6,hurricane,1.0,80,976,,,23.98
8140,Erin,2001,9,11,18,37.8,-65.1,hurricane,1.0,80,976,,,24.15
8141,Erin,2001,9,12,0,38.0,-64.3,hurricane,1.0,80,976,,,24.3
8142,Erin,2001,9,12,6,38.0,-63.3,hurricane,1.0,75,979,,,24.3
8143,Erin,2001,9,12,12,37.9,-62.6,hurricane,1.0,75,979,,,24.3
8144,Erin,2001,9,12,18,37.9,-62.0,hurricane,1.0,75,979,,,24.3
8145,Erin,2001,9,13,0,38.1,-61.4,hurricane,1.0,75,979,,,24.56
8146,Erin,2001,9,13,6,38.3,-61.0,hurricane,1.0,70,982,,,24.48
8147,Erin,2001,9,13,12,38.8,-60.6,hurricane,1.0,70,982,,,24.61
8148,Erin,2001,9,13,18,39.6,-60.2,hurricane,1.0,70,982,,,24.82
8149,Erin,2001,9,14,0,40.6,-59.3,hurricane,1.0,70,982,,,
8150,Erin,2001,9,14,6,42.0,-58.1,hurricane,1.0,65,987,,,
8151,Erin,2001,9,14,12,43.3,-56.7,hurricane,1.0,65,987,,,
8152,Erin,2001,9,14,18,44.7,-55.2,hurricane,1.0,65,984,,,
8153,Erin,2001,9,15,0,46.7,-52.7,tropical storm,,60,981,,,
8154,Erin,2001,9,15,6,49.0,-51.0,extratropical,,60,981,,,
8155,Erin,2001,9,15,12,52.0,-49.0,extratropical,,55,978,,,
8156,Erin,2001,9,15,18,55.0,-47.5,extratropical,,55,976,,,12.36
8157,Erin,2001,9,16,0,58.0,-46.0,extratropical,,55,972,,,11.99
8158,Erin,2001,9,16,6,60.0,-44.5,extratropical,,55,976,,,12.05
8159,Erin,2001,9,16,12,61.5,-42.0,extratropical,,55,981,,,11.91
8160,Erin,2001,9,16,18,63.0,-38.9,extratropical,,50,985,,,11.42
8161,Erin,2001,9,17,0,65.0,-35.0,extratropical,,40,995,,,10.69
8162,Felix,2001,9,7,18,13.9,-28.4,tropical depression,,30,1008,,,
8163,Felix,2001,9,8,0,14.4,-29.5,tropical depression,,30,1007,,,
8164,Felix,2001,9,8,6,14.8,-31.0,tropical depression,,30,1007,,,
8165,Felix,2001,9,8,12,15.0,-33.0,tropical depression,,30,1008,,,
8166,Felix,2001,9,8,18,15.0,-35.1,tropical wave,,25,1009,,,
8167,Felix,2001,9,9,0,15.0,-37.0,tropical wave,,25,1009,,,
8168,Felix,2001,9,9,6,15.0,-38.7,tropical wave,,25,1009,,,
8169,Felix,2001,9,9,12,15.0,-40.2,tropical wave,,25,1009,,,
8170,Felix,2001,9,9,18,15.0,-41.7,tropical wave,,25,1009,,,
8171,Felix,2001,9,10,0,15.2,-43.1,tropical wave,,25,1009,,,
8172,Felix,2001,9,10,6,16.0,-43.7,tropical depression,,30,1008,,,
8173,Felix,2001,9,10,12,16.5,-44.8,tropical depression,,30,1008,,,
8174,Felix,2001,9,10,18,16.9,-45.8,tropical depression,,30,1007,,,
8175,Felix,2001,9,11,0,17.3,-46.8,tropical depression,,30,1006,,,
8176,Felix,2001,9,11,6,17.8,-47.4,tropical depression,,30,1004,,,
8177,Felix,2001,9,11,12,18.6,-47.7,tropical storm,,35,1003,,,
8178,Felix,2001,9,11,18,19.4,-48.0,tropical storm,,35,1003,,,
8179,Felix,2001,9,12,0,20.2,-48.4,tropical storm,,40,1000,,,
8180,Felix,2001,9,12,6,21.0,-48.8,tropical storm,,45,998,,,
8181,Felix,2001,9,12,12,22.0,-48.9,tropical storm,,55,994,,,
8182,Felix,2001,9,12,18,22.9,-49.0,tropical storm,,60,993,,,
8183,Felix,2001,9,13,0,23.9,-48.9,hurricane,1.0,65,987,,,
8184,Felix,2001,9,13,6,24.8,-48.6,hurricane,1.0,75,979,,,
8185,Felix,2001,9,13,12,25.9,-48.4,hurricane,2.0,85,972,,,
8186,Felix,2001,9,13,18,27.1,-48.0,hurricane,2.0,95,966,,,
8187,Felix,2001,9,14,0,28.2,-47.2,hurricane,3.0,100,962,,,
8188,Felix,2001,9,14,6,29.3,-46.6,hurricane,3.0,100,962,,,
8189,Felix,2001,9,14,12,30.1,-45.5,hurricane,2.0,95,966,,,
8190,Felix,2001,9,14,18,30.9,-44.3,hurricane,2.0,90,970,,,
8191,Felix,2001,9,15,0,31.2,-42.8,hurricane,2.0,90,970,,,
8192,Felix,2001,9,15,6,31.5,-41.4,hurricane,2.0,90,970,,,
8193,Felix,2001,9,15,12,31.7,-39.5,hurricane,2.0,90,970,,,
8194,Felix,2001,9,15,18,32.1,-37.6,hurricane,2.0,85,975,,,
8195,Felix,2001,9,16,0,32.1,-36.0,hurricane,2.0,85,975,,,
8196,Felix,2001,9,16,6,32.6,-34.8,hurricane,1.0,80,976,,,
8197,Felix,2001,9,16,12,33.4,-33.3,hurricane,1.0,75,977,,,
8198,Felix,2001,9,16,18,34.3,-32.4,hurricane,1.0,70,979,,,
8199,Felix,2001,9,17,0,35.1,-32.0,hurricane,1.0,70,981,,,
8200,Felix,2001,9,17,6,35.4,-31.7,hurricane,1.0,65,983,,,
8201,Felix,2001,9,17,12,35.3,-31.5,tropical storm,,60,985,,,
8202,Felix,2001,9,17,18,35.2,-31.8,tropical storm,,55,990,,,
8203,Felix,2001,9,18,0,35.0,-32.0,tropical storm,,45,995,,,
8204,Felix,2001,9,18,6,34.8,-32.0,tropical storm,,40,998,,,
8205,Felix,2001,9,18,12,34.7,-31.9,tropical storm,,35,1001,,,
8206,Felix,2001,9,18,18,34.7,-31.7,tropical depression,,30,1002,,,
8207,Felix,2001,9,19,0,34.6,-31.6,tropical depression,,25,1002,,,
8208,Gabrielle,2001,9,11,18,25.8,-84.1,tropical depression,,25,1010,,,
8209,Gabrielle,2001,9,12,0,25.7,-84.6,tropical depression,,25,1009,,,
8210,Gabrielle,2001,9,12,6,25.7,-85.0,tropical depression,,25,1008,,,
8211,Gabrielle,2001,9,12,12,25.6,-85.3,tropical depression,,25,1008,,,
8212,Gabrielle,2001,9,12,18,25.4,-85.4,tropical depression,,30,1007,,,
8213,Gabrielle,2001,9,13,0,25.1,-85.7,tropical depression,,30,1005,,,
8214,Gabrielle,2001,9,13,6,25.2,-85.3,tropical depression,,30,1005,,,
8215,Gabrielle,2001,9,13,12,25.3,-84.9,tropical storm,,35,1003,,,
8216,Gabrielle,2001,9,13,18,25.4,-84.5,tropical storm,,40,998,,,
8217,Gabrielle,2001,9,14,0,25.4,-84.1,tropical storm,,45,997,,,
8218,Gabrielle,2001,9,14,6,25.8,-83.6,tropical storm,,50,992,,,
8219,Gabrielle,2001,9,14,12,27.1,-82.6,tropical storm,,60,983,,,
8220,Gabrielle,2001,9,14,18,28.0,-81.8,tropical storm,,45,994,,,
8221,Gabrielle,2001,9,15,0,28.6,-81.4,tropical storm,,40,995,,,
8222,Gabrielle,2001,9,15,6,28.6,-80.9,tropical storm,,40,995,,,
8223,Gabrielle,2001,9,15,12,28.9,-80.1,tropical storm,,40,998,,,
8224,Gabrielle,2001,9,15,18,29.8,-79.0,tropical storm,,45,999,,,
8225,Gabrielle,2001,9,16,0,30.4,-77.9,tropical storm,,50,998,,,
8226,Gabrielle,2001,9,16,6,30.8,-76.8,tropical storm,,50,998,,,
8227,Gabrielle,2001,9,16,12,31.6,-74.9,tropical storm,,55,995,,,
8228,Gabrielle,2001,9,16,18,32.3,-72.8,tropical storm,,55,995,,,
8229,Gabrielle,2001,9,17,0,33.1,-70.7,hurricane,1.0,65,991,,,
8230,Gabrielle,2001,9,17,6,34.0,-68.5,hurricane,1.0,65,991,,,
8231,Gabrielle,2001,9,17,12,35.3,-66.6,hurricane,1.0,70,983,,,
8232,Gabrielle,2001,9,17,18,36.2,-64.7,hurricane,1.0,70,983,,,23.99
8233,Gabrielle,2001,9,18,0,36.9,-62.9,tropical storm,,60,987,,,23.28
8234,Gabrielle,2001,9,18,6,37.9,-61.8,tropical storm,,55,990,,,23.5
8235,Gabrielle,2001,9,18,12,39.0,-60.4,tropical storm,,55,990,,,23.86
8236,Gabrielle,2001,9,18,18,40.2,-58.9,tropical storm,,60,980,,,24.65
8237,Gabrielle,2001,9,19,0,41.5,-57.5,tropical storm,,60,975,,,
8238,Gabrielle,2001,9,19,6,42.8,-55.5,extratropical,,55,976,,,
8239,Gabrielle,2001,9,19,12,43.5,-54.0,extratropical,,60,978,,,
8240,Gabrielle,2001,9,19,18,46.5,-52.0,extratropical,,60,986,,,
8241,Gabrielle,2001,9,20,0,48.5,-48.5,extratropical,,60,988,,,
8242,Gabrielle,2001,9,20,6,50.0,-46.0,extratropical,,60,986,,,16.25
8243,Gabrielle,2001,9,20,12,52.0,-43.0,extratropical,,60,984,,,
8244,Gabrielle,2001,9,20,18,54.0,-40.0,extratropical,,65,981,,,13.16
8245,Gabrielle,2001,9,21,0,55.0,-37.5,extratropical,,65,981,,,12.39
8246,Gabrielle,2001,9,21,6,55.0,-35.0,extratropical,,65,981,,,12.39
8247,Gabrielle,2001,9,21,12,56.0,-32.5,extratropical,,60,984,,,12.09
8248,Gabrielle,2001,9,21,18,57.5,-31.0,extratropical,,55,987,,,11.7
8249,AL092001,2001,9,19,18,13.4,-81.9,tropical depression,,30,1008,,,
8250,AL092001,2001,9,19,21,13.6,-82.7,tropical depression,,30,1005,,,
8251,AL092001,2001,9,20,0,13.9,-83.5,tropical depression,,30,1006,,,
8252,AL092001,2001,9,20,6,14.5,-85.1,tropical depression,,25,1008,,,
8253,Humberto,2001,9,21,12,25.1,-64.2,tropical depression,,25,1012,,,
8254,Humberto,2001,9,21,18,25.8,-65.0,tropical depression,,25,1012,,,
8255,Humberto,2001,9,22,0,26.5,-65.5,tropical depression,,25,1010,,,
8256,Humberto,2001,9,22,6,27.2,-65.9,tropical depression,,30,1010,,,
8257,Humberto,2001,9,22,12,27.9,-66.3,tropical storm,,40,1007,,,
8258,Humberto,2001,9,22,18,28.6,-66.7,tropical storm,,50,998,,,
8259,Humberto,2001,9,23,0,29.3,-67.0,tropical storm,,55,995,,,
8260,Humberto,2001,9,23,6,30.1,-67.3,tropical storm,,55,994,,,
8261,Humberto,2001,9,23,12,31.0,-67.5,hurricane,1.0,65,990,,,
8262,Humberto,2001,9,23,18,31.9,-67.4,hurricane,1.0,80,986,,,
8263,Humberto,2001,9,24,0,32.8,-67.1,hurricane,2.0,85,983,,,
8264,Humberto,2001,9,24,6,33.8,-66.8,hurricane,1.0,75,989,,,
8265,Humberto,2001,9,24,12,35.0,-66.3,hurricane,1.0,70,990,,,
8266,Humberto,2001,9,24,18,35.9,-65.4,hurricane,1.0,70,991,,,
8267,Humberto,2001,9,25,0,36.8,-64.3,hurricane,1.0,65,992,,,22.57
8268,Humberto,2001,9,25,6,37.7,-63.4,hurricane,1.0,65,992,,,22.79
8269,Humberto,2001,9,25,12,38.5,-62.4,hurricane,1.0,65,992,,,23.41
8270,Humberto,2001,9,25,18,39.2,-61.6,hurricane,1.0,65,990,,,23.54
8271,Humberto,2001,9,26,0,39.6,-60.7,hurricane,1.0,65,990,,,23.45
8272,Humberto,2001,9,26,6,40.4,-60.3,hurricane,1.0,75,980,,,
8273,Humberto,2001,9,26,12,41.0,-59.2,hurricane,2.0,90,970,,,
8274,Humberto,2001,9,26,18,41.8,-57.5,hurricane,1.0,80,977,,,
8275,Humberto,2001,9,27,0,42.2,-54.6,hurricane,1.0,70,987,,,
8276,Humberto,2001,9,27,6,42.4,-51.3,hurricane,1.0,65,991,,,
8277,Humberto,2001,9,27,12,42.2,-47.5,tropical storm,,60,994,,,
8278,Humberto,2001,9,27,18,41.5,-44.5,tropical storm,,45,996,,,
8279,Iris,2001,10,4,12,12.3,-58.2,tropical depression,,25,1011,,,
8280,Iris,2001,10,4,18,12.8,-59.9,tropical depression,,30,1010,,,
8281,Iris,2001,10,5,0,13.4,-61.4,tropical depression,,30,1010,,,
8282,Iris,2001,10,5,6,14.0,-63.0,tropical depression,,30,1010,,,
8283,Iris,2001,10,5,12,14.8,-64.5,tropical storm,,35,1008,,,
8284,Iris,2001,10,5,18,15.5,-66.0,tropical storm,,45,1005,,,
8285,Iris,2001,10,6,0,15.7,-67.7,tropical storm,,50,1001,,,
8286,Iris,2001,10,6,6,16.0,-69.0,tropical storm,,55,998,,,
8287,Iris,2001,10,6,12,16.5,-70.5,tropical storm,,55,998,,,
8288,Iris,2001,10,6,18,16.9,-72.2,hurricane,1.0,65,992,,,
8289,Iris,2001,10,7,0,16.9,-74.0,hurricane,1.0,75,993,,,
8290,Iris,2001,10,7,6,16.9,-75.3,hurricane,1.0,75,989,,,
