Unnamed: 0,name,year,month,day,hour,lat,long,status,category,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter,sst
4118,Bob,1991,8,22,18,49.3,-30.3,extratropical,,40,992,,,18.71
4119,Bob,1991,8,23,0,47.7,-26.9,extratropical,,40,992,,,
4120,Bob,1991,8,23,6,46.3,-23.9,extratropical,,40,996,,,
4121,Bob,1991,8,23,12,45.3,-21.4,extratropical,,35,1000,,,
4122,Bob,1991,8,23,18,44.2,-19.9,extratropical,,30,1004,,,
4123,Bob,1991,8,24,0,43.1,-19.4,extratropical,,25,1006,,,
4124,Bob,1991,8,24,6,42.4,-19.1,extratropical,,25,1008,,,
4125,Bob,1991,8,24,12,42.2,-18.6,extratropical,,25,1009,,,
4126,Bob,1991,8,24,18,42.1,-18.1,extratropical,,25,1009,,,
4127,Bob,1991,8,25,0,41.9,-17.9,extratropical,,25,1009,,,
4128,Bob,1991,8,25,6,41.7,-17.8,extratropical,,25,1010,,,
4129,Bob,1991,8,25,12,41.3,-17.6,extratropical,,25,1010,,,
4130,Bob,1991,8,25,18,40.9,-17.3,extratropical,,25,1010,,,
4131,Bob,1991,8,26,0,40.5,-16.8,extratropical,,25,1010,,,
4132,Bob,1991,8,26,6,40.2,-16.0,extratropical,,25,1010,,,26.12
4133,Bob,1991,8,26,12,40.0,-15.2,extratropical,,20,1012,,,25.91
4134,Bob,1991,8,26,18,39.9,-14.4,extratropical,,20,1012,,,25.91
4135,Bob,1991,8,27,0,39.9,-13.8,extratropical,,20,1014,,,25.76
4136,Bob,1991,8,27,6,40.0,-13.1,extratropical,,20,1014,,,25.76
4137,Bob,1991,8,27,12,40.0,-12.4,extratropical,,20,1014,,,25.76
4138,Bob,1991,8,27,18,40.0,-11.8,extratropical,,20,1014,,,25.76
4139,Bob,1991,8,28,0,40.0,-11.3,extratropical,,15,1015,,,26.3
4140,Bob,1991,8,28,6,40.0,-10.9,extratropical,,15,1015,,,26.3
4141,Bob,1991,8,28,12,40.0,-10.5,extratropical,,15,1014,,,26.3
4142,Bob,1991,8,28,18,40.0,-10.1,extratropical,,10,1014,,,26.3
4143,Bob,1991,8,29,0,40.0,-9.9,extratropical,,10,1015,,,26.15
4144,AL041991,1991,8,24,12,14.5,-23.1,tropical depression,,25,1011,,,
4145,AL041991,1991,8,24,18,14.9,-23.9,tropical depression,,30,1009,,,
4146,AL041991,1991,8,25,0,15.2,-25.1,tropical depression,,30,1009,,,
4147,AL041991,1991,8,25,6,15.1,-26.4,tropical depression,,30,1010,,,
4148,AL041991,1991,8,25,12,14.9,-27.6,tropical depression,,30,1010,,,
4149,AL041991,1991,8,25,18,14.8,-28.6,tropical depression,,30,1010,,,
4150,AL041991,1991,8,26,0,14.7,-29.6,tropical depression,,25,1011,,,
4151,Claudette,1991,9,4,12,26.7,-55.9,tropical depression,,25,1014,,,
4152,Claudette,1991,9,4,18,26.8,-55.7,tropical depression,,30,1012,,,
4153,Claudette,1991,9,5,0,26.7,-55.6,tropical depression,,30,1010,,,
4154,Claudette,1991,9,5,6,26.5,-55.7,tropical depression,,30,1008,,,
4155,Claudette,1991,9,5,12,26.2,-56.0,tropical storm,,35,1004,,,
4156,Claudette,1991,9,5,18,26.0,-56.5,tropical storm,,40,1000,,,
4157,Claudette,1991,9,6,0,25.9,-57.1,tropical storm,,50,994,,,
4158,Claudette,1991,9,6,6,26.0,-57.9,tropical storm,,60,987,,,
4159,Claudette,1991,9,6,12,26.2,-58.8,hurricane,1.0,75,979,,,
4160,Claudette,1991,9,6,18,26.4,-59.7,hurricane,2.0,95,965,,,
4161,Claudette,1991,9,7,0,26.6,-60.3,hurricane,3.0,105,953,,,
4162,Claudette,1991,9,7,6,26.8,-61.0,hurricane,3.0,110,946,,,
4163,Claudette,1991,9,7,10,27.0,-61.5,hurricane,4.0,115,944,,,
4164,Claudette,1991,9,7,12,27.2,-61.7,hurricane,4.0,115,946,,,
4165,Claudette,1991,9,7,18,27.7,-62.4,hurricane,3.0,100,960,,,
4166,Claudette,1991,9,8,0,28.4,-62.8,hurricane,2.0,90,962,,,
4167,Claudette,1991,9,8,6,29.2,-63.1,hurricane,2.0,85,964,,,
4168,Claudette,1991,9,8,12,30.0,-63.3,hurricane,2.0,85,966,,,
4169,Claudette,1991,9,8,18,31.0,-63.2,hurricane,1.0,80,967,,,
4170,Claudette,1991,9,9,0,31.9,-62.5,hurricane,1.0,80,972,,,
4171,Claudette,1991,9,9,6,32.9,-61.4,hurricane,1.0,75,976,,,
4172,Claudette,1991,9,9,12,33.8,-60.5,hurricane,1.0,75,980,,,
4173,Claudette,1991,9,9,18,34.2,-59.0,hurricane,1.0,75,984,,,
4174,Claudette,1991,9,10,0,34.3,-57.4,hurricane,1.0,70,988,,,
4175,Claudette,1991,9,10,6,33.9,-56.0,tropical storm,,60,991,,,
4176,Claudette,1991,9,10,12,33.5,-54.0,tropical storm,,55,995,,,
4177,Claudette,1991,9,10,18,33.4,-51.8,tropical storm,,45,998,,,
4178,Claudette,1991,9,11,0,33.6,-48.8,tropical storm,,40,1001,,,
4179,Claudette,1991,9,11,6,33.9,-46.1,tropical storm,,40,1004,,,
4180,Claudette,1991,9,11,12,34.3,-43.4,tropical storm,,35,1006,,,
4181,Claudette,1991,9,11,18,34.5,-40.5,tropical depression,,30,1009,,,
4182,Claudette,1991,9,12,0,34.5,-38.3,tropical depression,,30,1010,,,
4183,Claudette,1991,9,12,6,34.2,-36.5,tropical depression,,30,1011,,,
4184,Claudette,1991,9,12,12,33.9,-34.7,tropical depression,,30,1012,,,
4185,Claudette,1991,9,12,18,34.3,-33.1,extratropical,,30,1013,,,
4186,Claudette,1991,9,13,0,34.7,-31.9,extratropical,,25,1014,,,
4187,Claudette,1991,9,13,6,35.2,-30.7,extratropical,,25,1015,,,
4188,Claudette,1991,9,13,12,35.6,-29.6,extratropical,,20,1016,,,
4189,Claudette,1991,9,13,18,36.0,-28.4,extratropical,,20,1017,,,
4190,Claudette,1991,9,14,0,36.2,-27.3,extratropical,,20,1017,,,25.27
4191,Claudette,1991,9,14,6,36.3,-26.5,extratropical,,15,1017,,,25.48
4192,Claudette,1991,9,14,12,36.8,-26.1,extratropical,,15,1018,,,26.26
4193,Claudette,1991,9,14,18,37.0,-25.9,extratropical,,15,1018,,,26.26
4194,Danny,1991,9,7,0,10.4,-25.8,tropical depression,,25,1010,,,
4195,Danny,1991,9,7,6,10.2,-27.5,tropical depression,,25,1009,,,
4196,Danny,1991,9,7,12,10.0,-29.2,tropical depression,,25,1008,,,
4197,Danny,1991,9,7,18,9.8,-30.6,tropical depression,,30,1008,,,
4198,Danny,1991,9,8,0,9.7,-32.0,tropical depression,,30,1007,,,
4199,Danny,1991,9,8,6,9.8,-33.4,tropical depression,,30,1006,,,
4200,Danny,1991,9,8,12,10.3,-35.0,tropical storm,,35,1005,,,
4201,Danny,1991,9,8,18,10.8,-36.5,tropical storm,,40,1004,,,
4202,Danny,1991,9,9,0,11.3,-37.9,tropical storm,,40,1002,,,
4203,Danny,1991,9,9,6,11.8,-39.6,tropical storm,,45,1000,,,
4204,Danny,1991,9,9,12,12.5,-41.5,tropical storm,,45,999,,,
4205,Danny,1991,9,9,18,13.4,-43.4,tropical storm,,45,999,,,
4206,Danny,1991,9,10,0,14.2,-45.2,tropical storm,,45,998,,,
4207,Danny,1991,9,10,6,14.9,-47.3,tropical storm,,45,999,,,
4208,Danny,1991,9,10,12,15.3,-49.7,tropical storm,,45,999,,,
4209,Danny,1991,9,10,18,15.7,-52.1,tropical storm,,40,1000,,,
4210,Danny,1991,9,11,0,15.8,-54.1,tropical storm,,35,1002,,,
4211,Danny,1991,9,11,6,15.9,-56.1,tropical storm,,35,1005,,,
4212,Danny,1991,9,11,12,16.0,-58.1,tropical depression,,30,1010,,,
4213,Erika,1991,9,8,18,24.2,-49.1,tropical depression,,25,1011,,,
4214,Erika,1991,9,9,0,25.4,-50.0,tropical depression,,25,1010,,,
4215,Erika,1991,9,9,6,26.8,-50.9,tropical depression,,30,1009,,,
4216,Erika,1991,9,9,12,27.8,-52.3,tropical depression,,30,1007,,,
4217,Erika,1991,9,9,18,29.3,-53.1,tropical storm,,35,1005,,,
4218,Erika,1991,9,10,0,31.2,-51.7,tropical storm,,40,1002,,,
4219,Erika,1991,9,10,6,33.0,-49.3,tropical storm,,45,1000,,,
4220,Erika,1991,9,10,12,34.7,-46.1,tropical storm,,50,998,,,
4221,Erika,1991,9,10,18,35.8,-42.5,tropical storm,,50,997,,,
4222,Erika,1991,9,11,0,36.5,-38.7,tropical storm,,50,997,,,25.79
4223,Erika,1991,9,11,6,36.8,-35.0,tropical storm,,50,998,,,25.72
4224,Erika,1991,9,11,12,37.0,-31.9,tropical storm,,45,1000,,,25.72
4225,Erika,1991,9,11,18,37.1,-29.3,tropical storm,,40,1003,,,25.73
4226,Erika,1991,9,12,0,37.3,-27.2,tropical storm,,35,1007,,,25.76
4227,Erika,1991,9,12,3,37.7,-25.9,tropical storm,,35,1009,,,25.99
4228,Erika,1991,9,12,6,37.9,-25.2,tropical depression,,30,1009,,,26.27
4229,Erika,1991,9,12,12,38.8,-23.3,extratropical,,30,1011,,,26.37
4230,Erika,1991,9,12,18,39.5,-21.5,extratropical,,25,1013,,,26.34
4231,Fabian,1991,10,15,0,18.9,-85.7,tropical depression,,25,1010,,,
4232,Fabian,1991,10,15,6,19.5,-85.1,tropical depression,,30,1008,,,
4233,Fabian,1991,10,15,12,20.3,-84.1,tropical storm,,35,1007,,,
4234,Fabian,1991,10,15,18,21.2,-83.1,tropical storm,,40,1006,,,
4235,Fabian,1991,10,15,21,21.5,-82.8,tropical storm,,40,1004,,,
4236,Fabian,1991,10,16,0,22.4,-81.8,tropical storm,,40,1004,,,
4237,Fabian,1991,10,16,6,23.9,-80.8,tropical storm,,40,1002,,,
4238,Fabian,1991,10,16,8,24.5,-80.5,tropical storm,,40,1002,,,
4239,Fabian,1991,10,16,12,25.2,-79.8,tropical storm,,40,1007,,,
4240,Fabian,1991,10,16,18,26.5,-78.5,extratropical,,40,1009,,,
4241,Fabian,1991,10,17,0,30.0,-75.5,extratropical,,40,1009,,,
4242,AL101991,1991,10,24,12,13.4,-42.3,tropical depression,,25,1009,,,
4243,AL101991,1991,10,24,18,13.7,-43.6,tropical depression,,25,1009,,,
4244,AL101991,1991,10,25,0,13.8,-44.9,tropical depression,,25,1009,,,
4245,AL101991,1991,10,25,6,14.0,-46.4,tropical depression,,25,1009,,,
4246,AL101991,1991,10,25,12,14.1,-47.7,tropical depression,,25,1009,,,
4247,Grace,1991,10,25,18,27.1,-64.9,subtropical depression,,25,1008,,,
4248,Grace,1991,10,26,0,27.1,-65.2,subtropical depression,,30,1007,,,
4249,Grace,1991,10,26,6,27.2,-65.5,subtropical storm,,35,1005,,,
4250,Grace,1991,10,26,12,27.3,-66.0,subtropical storm,,35,1002,,,
4251,Grace,1991,10,26,18,27.5,-66.5,subtropical storm,,40,997,,,
4252,Grace,1991,10,27,0,28.1,-67.1,subtropical storm,,45,993,,,
4253,Grace,1991,10,27,6,28.9,-66.9,subtropical storm,,50,990,,,
4254,Grace,1991,10,27,12,29.8,-66.4,subtropical storm,,55,988,,,
4255,Grace,1991,10,27,18,30.8,-67.2,tropical storm,,60,987,,,
4256,Grace,1991,10,28,0,31.6,-68.1,hurricane,1.0,65,985,,,
4257,Grace,1991,10,28,6,32.2,-68.5,hurricane,1.0,65,983,,,
4258,Grace,1991,10,28,12,32.3,-68.5,hurricane,1.0,65,983,,,
4259,Grace,1991,10,28,18,32.4,-67.8,hurricane,1.0,65,982,,,
4260,Grace,1991,10,29,0,31.8,-66.8,hurricane,1.0,70,980,,,
4261,Grace,1991,10,29,6,31.6,-65.3,hurricane,1.0,75,981,,,
4262,Grace,1991,10,29,12,31.5,-63.2,hurricane,2.0,85,982,,,
4263,Grace,1991,10,29,14,31.5,-61.8,hurricane,2.0,90,982,,,
4264,AL121991,1991,10,28,18,44.0,-59.0,extratropical,,30,1006,,,
4265,AL121991,1991,10,29,0,43.0,-57.5,extratropical,,40,999,,,
4266,AL121991,1991,10,29,6,42.5,-55.5,extratropical,,45,992,,,
4267,AL121991,1991,10,29,12,41.0,-56.0,extratropical,,50,990,,,
4268,AL121991,1991,10,29,18,39.5,-57.5,extratropical,,50,986,,,18.09
4269,AL121991,1991,10,30,0,39.0,-59.5,extratropical,,55,981,,,17.68
4270,AL121991,1991,10,30,6,39.0,-61.5,extratropical,,60,977,,,17.68
4271,AL121991,1991,10,30,12,39.0,-63.5,extratropical,,60,972,,,17.68
4272,AL121991,1991,10,30,18,39.6,-65.8,extratropical,,60,978,,,18.33
4273,AL121991,1991,10,31,0,40.0,-68.5,extratropical,,55,982,,,18.24
4274,AL121991,1991,10,31,6,39.0,-71.0,extratropical,,55,988,,,17.54
4275,AL121991,1991,10,31,12,37.7,-71.5,extratropical,,50,992,,,18.77
4276,AL121991,1991,10,31,18,36.7,-71.5,subtropical storm,,40,996,,,17.66
4277,AL121991,1991,11,1,0,36.0,-70.0,subtropical storm,,50,995,,,
4278,AL121991,1991,11,1,6,36.2,-68.5,tropical storm,,55,993,,,19.32
4279,AL121991,1991,11,1,12,37.0,-67.0,tropical storm,,60,988,,,18.72
4280,AL121991,1991,11,1,18,38.2,-66.5,hurricane,1.0,65,980,,,19.13
4281,AL121991,1991,11,2,0,39.5,-65.7,hurricane,1.0,65,981,,,18.12
4282,AL121991,1991,11,2,6,41.6,-64.7,tropical storm,,60,988,,,
4283,AL121991,1991,11,2,12,44.0,-63.6,tropical storm,,50,996,,,
4284,AL121991,1991,11,2,14,44.6,-63.5,tropical storm,,45,998,,,
4285,AL121991,1991,11,2,18,46.3,-62.6,tropical depression,,30,1005,,,
4286,AL021992,1992,6,25,12,24.5,-85.5,tropical depression,,25,1009,,,
4287,AL021992,1992,6,25,18,25.7,-85.5,tropical depression,,30,1007,,,
4288,AL021992,1992,6,26,0,27.0,-84.5,tropical depression,,30,1007,,,
4289,AL021992,1992,6,26,6,27.6,-84.0,tropical depression,,30,1007,,,
4290,AL021992,1992,6,26,12,28.5,-82.9,tropical depression,,30,1007,,,
4291,AL031992,1992,7,24,18,28.6,-62.1,tropical depression,,25,1016,,,
4292,AL031992,1992,7,25,0,28.8,-62.7,tropical depression,,30,1016,,,
4293,AL031992,1992,7,25,6,29.1,-62.8,tropical depression,,30,1016,,,
4294,AL031992,1992,7,25,12,29.5,-62.7,tropical depression,,30,1015,,,
4295,AL031992,1992,7,25,18,29.8,-62.2,tropical depression,,30,1016,,,
4296,AL031992,1992,7,26,0,30.2,-61.3,tropical depression,,25,1016,,,
4297,AL031992,1992,7,26,6,30.8,-59.9,tropical depression,,25,1016,,,
4298,AL031992,1992,7,26,12,31.2,-58.0,tropical depression,,20,1016,,,
4299,Andrew,1992,8,16,18,10.8,-35.5,tropical depression,,25,1010,,,
4300,Andrew,1992,8,17,0,11.2,-37.4,tropical depression,,30,1009,,,
4301,Andrew,1992,8,17,6,11.7,-39.6,tropical depression,,30,1008,,,
4302,Andrew,1992,8,17,12,12.3,-42.0,tropical storm,,35,1006,,,
4303,Andrew,1992,8,17,18,13.1,-44.2,tropical storm,,35,1003,,,
4304,Andrew,1992,8,18,0,13.6,-46.2,tropical storm,,40,1002,,,
4305,Andrew,1992,8,18,6,14.1,-48.0,tropical storm,,45,1001,,,
4306,Andrew,1992,8,18,12,14.6,-49.9,tropical storm,,45,1000,,,
4307,Andrew,1992,8,18,18,15.4,-51.8,tropical storm,,45,1000,,,
4308,Andrew,1992,8,19,0,16.3,-53.5,tropical storm,,45,1001,,,
4309,Andrew,1992,8,19,6,17.2,-55.3,tropical storm,,45,1002,,,
4310,Andrew,1992,8,19,12,18.0,-56.9,tropical storm,,45,1005,,,
4311,Andrew,1992,8,19,18,18.8,-58.3,tropical storm,,45,1007,,,
4312,Andrew,1992,8,20,0,19.8,-59.3,tropical storm,,40,1011,,,
4313,Andrew,1992,8,20,6,20.7,-60.0,tropical storm,,40,1013,,,
4314,Andrew,1992,8,20,12,21.7,-60.7,tropical storm,,40,1015,,,
4315,Andrew,1992,8,20,18,22.5,-61.5,tropical storm,,40,1014,,,
4316,Andrew,1992,8,21,0,23.2,-62.4,tropical storm,,45,1014,,,
4317,Andrew,1992,8,21,6,23.9,-63.3,tropical storm,,45,1010,,,
4318,Andrew,1992,8,21,12,24.4,-64.2,tropical storm,,50,1007,,,
4319,Andrew,1992,8,21,18,24.8,-64.9,tropical storm,,50,1004,,,
4320,Andrew,1992,8,22,0,25.3,-65.9,tropical storm,,55,1000,,,
4321,Andrew,1992,8,22,6,25.6,-67.0,hurricane,1.0,65,994,,,
4322,Andrew,1992,8,22,12,25.8,-68.3,hurricane,1.0,80,981,,,
4323,Andrew,1992,8,22,18,25.7,-69.7,hurricane,2.0,95,969,,,
4324,Andrew,1992,8,23,0,25.6,-71.1,hurricane,3.0,110,961,,,
4325,Andrew,1992,8,23,6,25.5,-72.5,hurricane,4.0,130,947,,,
4326,Andrew,1992,8,23,12,25.4,-74.2,hurricane,5.0,145,933,,,
4327,Andrew,1992,8,23,18,25.4,-75.8,hurricane,5.0,150,922,,,
4328,Andrew,1992,8,23,21,25.4,-76.6,hurricane,5.0,140,923,,,
4329,Andrew,1992,8,24,0,25.4,-77.5,hurricane,4.0,125,930,,,
4330,Andrew,1992,8,24,1,25.4,-77.8,hurricane,4.0,130,931,,,
4331,Andrew,1992,8,24,6,25.4,-79.3,hurricane,4.0,130,937,,,
4332,Andrew,1992,8,24,8,25.5,-80.2,hurricane,5.0,145,926,,,
4333,Andrew,1992,8,24,9,25.5,-80.3,hurricane,5.0,145,922,,,
4334,Andrew,1992,8,24,12,25.6,-81.2,hurricane,4.0,115,951,,,
4335,Andrew,1992,8,24,18,25.8,-83.1,hurricane,4.0,115,947,,,
4336,Andrew,1992,8,25,0,26.2,-85.0,hurricane,4.0,115,943,,,
4337,Andrew,1992,8,25,6,26.6,-86.7,hurricane,4.0,115,948,,,
4338,Andrew,1992,8,25,12,27.2,-88.2,hurricane,4.0,120,946,,,
4339,Andrew,1992,8,25,18,27.8,-89.6,hurricane,4.0,125,941,,,
4340,Andrew,1992,8,26,0,28.5,-90.5,hurricane,4.0,125,937,,,
4341,Andrew,1992,8,26,6,29.2,-91.3,hurricane,4.0,120,955,,,
4342,Andrew,1992,8,26,8,29.6,-91.5,hurricane,3.0,100,956,,,
4343,Andrew,1992,8,26,12,30.1,-91.7,hurricane,1.0,80,973,,,
4344,Andrew,1992,8,26,18,30.9,-91.6,tropical storm,,50,991,,,
4345,Andrew,1992,8,27,0,31.5,-91.1,tropical storm,,35,995,,,
4346,Andrew,1992,8,27,6,32.1,-90.5,tropical depression,,30,997,,,
4347,Andrew,1992,8,27,12,32.8,-89.6,tropical depression,,30,998,,,
4348,Andrew,1992,8,27,18,33.6,-88.4,tropical depression,,25,999,,,
4349,Andrew,1992,8,28,0,34.4,-86.7,tropical depression,,20,1000,,,
4350,Andrew,1992,8,28,6,35.4,-84.0,tropical depression,,20,1000,,,
4351,Bonnie,1992,9,17,18,33.8,-59.0,tropical depression,,30,1009,,,
4352,Bonnie,1992,9,18,0,33.5,-58.3,tropical depression,,30,1008,,,
4353,Bonnie,1992,9,18,6,33.7,-58.0,tropical storm,,35,1005,,,
4354,Bonnie,1992,9,18,12,34.0,-57.9,tropical storm,,45,1000,,,
4355,Bonnie,1992,9,18,18,34.3,-58.1,hurricane,1.0,65,988,,,
4356,Bonnie,1992,9,19,0,34.2,-57.8,hurricane,1.0,75,980,,,
4357,Bonnie,1992,9,19,6,34.4,-57.4,hurricane,1.0,80,976,,,
4358,Bonnie,1992,9,19,12,34.7,-57.1,hurricane,2.0,85,973,,,
4359,Bonnie,1992,9,19,18,35.2,-56.8,hurricane,2.0,90,970,,,
4360,Bonnie,1992,9,20,0,35.6,-56.6,hurricane,2.0,90,970,,,
4361,Bonnie,1992,9,20,6,36.1,-56.2,hurricane,2.0,85,973,,,23.25
4362,Bonnie,1992,9,20,12,36.5,-56.0,hurricane,2.0,85,974,,,23.33
4363,Bonnie,1992,9,20,18,36.8,-55.5,hurricane,2.0,85,973,,,23.56
4364,Bonnie,1992,9,21,0,37.0,-54.6,hurricane,2.0,90,972,,,23.11
4365,Bonnie,1992,9,21,6,37.2,-53.8,hurricane,2.0,90,970,,,23.24
4366,Bonnie,1992,9,21,12,37.3,-53.0,hurricane,2.0,90,968,,,23.35
4367,Bonnie,1992,9,21,18,37.5,-52.3,hurricane,2.0,95,965,,,23.35
4368,Bonnie,1992,9,22,0,37.7,-51.5,hurricane,2.0,95,966,,,23.16
4369,Bonnie,1992,9,22,6,37.7,-51.2,hurricane,2.0,95,967,,,23.16
4370,Bonnie,1992,9,22,12,37.8,-51.0,hurricane,2.0,90,968,,,23.21
4371,Bonnie,1992,9,22,18,37.8,-50.9,hurricane,2.0,90,969,,,23.21
4372,Bonnie,1992,9,23,0,37.7,-50.7,hurricane,2.0,90,970,,,23.86
4373,Bonnie,1992,9,23,6,37.6,-50.7,hurricane,2.0,85,972,,,23.86
4374,Bonnie,1992,9,23,12,37.6,-50.8,hurricane,2.0,85,974,,,23.86
4375,Bonnie,1992,9,23,18,37.5,-51.0,hurricane,1.0,80,977,,,23.89
4376,Bonnie,1992,9,24,0,37.5,-51.1,hurricane,1.0,75,979,,,23.02
4377,Bonnie,1992,9,24,6,37.5,-51.2,hurricane,1.0,70,983,,,23.02
4378,Bonnie,1992,9,24,12,37.4,-51.4,hurricane,1.0,65,987,,,23.02
4379,Bonnie,1992,9,24,18,37.2,-51.5,tropical storm,,60,995,,,22.94
4380,Bonnie,1992,9,25,0,36.8,-51.8,tropical storm,,55,995,,,22.65
4381,Bonnie,1992,9,25,6,36.3,-51.8,tropical storm,,45,1000,,,22.37
4382,Bonnie,1992,9,25,12,35.7,-51.8,tropical storm,,40,1005,,,
4383,Bonnie,1992,9,25,18,35.1,-51.8,tropical storm,,35,1007,,,
4384,Bonnie,1992,9,26,0,34.6,-51.7,tropical depression,,30,1009,,,
4385,Bonnie,1992,9,26,6,34.1,-51.3,tropical depression,,30,1009,,,
4386,Bonnie,1992,9,26,12,33.8,-50.8,tropical depression,,30,1008,,,
4387,Bonnie,1992,9,26,18,33.3,-49.9,tropical storm,,35,1006,,,
4388,Bonnie,1992,9,27,0,33.2,-48.4,tropical storm,,35,1005,,,
4389,Bonnie,1992,9,27,6,33.1,-46.9,tropical storm,,40,1003,,,
4390,Bonnie,1992,9,27,12,33.0,-45.4,tropical storm,,40,1001,,,
4391,Bonnie,1992,9,27,18,33.0,-44.0,tropical storm,,45,999,,,
4392,Bonnie,1992,9,28,0,33.1,-43.0,tropical storm,,50,996,,,
4393,Bonnie,1992,9,28,6,33.4,-42.0,tropical storm,,55,994,,,
4394,Bonnie,1992,9,28,12,33.9,-41.0,tropical storm,,60,993,,,
4395,Bonnie,1992,9,28,18,34.5,-39.8,tropical storm,,60,992,,,
4396,Bonnie,1992,9,29,0,35.0,-38.5,tropical storm,,60,992,,,
4397,Bonnie,1992,9,29,6,35.2,-37.6,tropical storm,,60,993,,,
4398,Bonnie,1992,9,29,12,35.5,-36.6,tropical storm,,55,994,,,
4399,Bonnie,1992,9,29,18,36.1,-34.8,tropical storm,,55,995,,,22.03
