Unnamed: 0,name,year,month,day,hour,lat,long,status,category,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter,sst
1323,Dennis,1981,8,16,0,22.4,-81.0,tropical storm,,35,1005,,,
1324,Dennis,1981,8,16,6,23.0,-81.2,tropical storm,,35,1003,,,
1325,Dennis,1981,8,16,12,23.8,-81.4,tropical storm,,35,1001,,,
1326,Dennis,1981,8,16,18,24.5,-81.3,tropical storm,,35,1000,,,
1327,Dennis,1981,8,17,0,24.9,-81.3,tropical storm,,35,998,,,
1328,Dennis,1981,8,17,6,25.2,-81.2,tropical storm,,35,999,,,
1329,Dennis,1981,8,17,12,25.8,-81.2,tropical storm,,35,999,,,
1330,Dennis,1981,8,17,18,26.2,-81.2,tropical storm,,35,1001,,,
1331,Dennis,1981,8,18,0,26.5,-81.2,tropical storm,,35,1003,,,
1332,Dennis,1981,8,18,6,26.8,-81.1,tropical storm,,35,1004,,,
1333,Dennis,1981,8,18,12,27.2,-81.0,tropical storm,,35,1005,,,
1334,Dennis,1981,8,18,18,27.6,-81.0,tropical storm,,35,1005,,,
1335,Dennis,1981,8,19,0,28.7,-80.8,tropical storm,,35,1004,,,
1336,Dennis,1981,8,19,6,29.7,-80.8,tropical storm,,40,1003,,,
1337,Dennis,1981,8,19,12,31.0,-80.8,tropical storm,,40,1002,,,
1338,Dennis,1981,8,19,18,32.2,-79.9,tropical storm,,45,1001,,,
1339,Dennis,1981,8,20,0,33.4,-78.8,tropical storm,,50,999,,,
1340,Dennis,1981,8,20,6,34.7,-77.0,tropical storm,,55,998,,,
1341,Dennis,1981,8,20,12,35.5,-75.2,tropical storm,,60,997,,,
1342,Dennis,1981,8,20,18,36.3,-73.0,hurricane,1.0,65,995,,,24.46
1343,Dennis,1981,8,21,0,37.1,-70.4,hurricane,1.0,70,995,,,25.09
1344,Dennis,1981,8,21,6,37.8,-68.0,tropical storm,,55,998,,,25.22
1345,Dennis,1981,8,21,12,38.1,-65.4,tropical storm,,45,1000,,,25.04
1346,Dennis,1981,8,21,18,38.4,-62.8,tropical storm,,40,1003,,,24.73
1347,Dennis,1981,8,22,0,37.8,-59.7,extratropical,,35,1005,,,25.22
1348,Emily,1981,8,31,12,29.8,-72.7,subtropical depression,,30,1008,,,
1349,Emily,1981,8,31,18,29.9,-71.2,subtropical depression,,30,1006,,,
1350,Emily,1981,9,1,0,29.9,-69.7,subtropical storm,,35,1004,,,
1351,Emily,1981,9,1,6,30.1,-68.4,subtropical storm,,40,1000,,,
1352,Emily,1981,9,1,12,30.4,-67.3,tropical storm,,40,996,,,
1353,Emily,1981,9,1,18,31.3,-66.6,tropical storm,,45,994,,,
1354,Emily,1981,9,2,0,31.9,-65.9,tropical storm,,50,992,,,
1355,Emily,1981,9,2,6,32.6,-65.1,tropical storm,,50,990,,,
1356,Emily,1981,9,2,12,33.3,-64.4,tropical storm,,50,988,,,
1357,Emily,1981,9,2,18,34.1,-64.1,tropical storm,,55,986,,,
1358,Emily,1981,9,3,0,35.0,-64.0,tropical storm,,55,984,,,
1359,Emily,1981,9,3,6,36.0,-65.0,tropical storm,,60,982,,,
1360,Emily,1981,9,3,12,35.0,-65.8,tropical storm,,60,980,,,
1361,Emily,1981,9,3,18,34.2,-65.0,tropical storm,,60,978,,,
1362,Emily,1981,9,4,0,34.6,-63.6,hurricane,1.0,65,976,,,
1363,Emily,1981,9,4,6,35.3,-62.7,hurricane,1.0,70,974,,,
1364,Emily,1981,9,4,12,36.2,-61.9,hurricane,1.0,70,972,,,24.51
1365,Emily,1981,9,4,18,37.1,-61.2,hurricane,1.0,70,971,,,24.72
1366,Emily,1981,9,5,0,38.2,-60.9,hurricane,1.0,75,970,,,24.68
1367,Emily,1981,9,5,6,38.6,-60.8,hurricane,1.0,75,968,,,24.35
1368,Emily,1981,9,5,12,39.0,-60.8,hurricane,1.0,75,967,,,24.3
1369,Emily,1981,9,5,18,39.4,-59.9,hurricane,1.0,80,966,,,24.32
1370,Emily,1981,9,6,0,39.9,-59.0,hurricane,1.0,80,967,,,24.6
1371,Emily,1981,9,6,6,40.3,-58.4,hurricane,1.0,80,968,,,
1372,Emily,1981,9,6,12,40.8,-58.0,hurricane,1.0,80,970,,,
1373,Emily,1981,9,6,18,41.2,-57.4,hurricane,1.0,75,971,,,
1374,Emily,1981,9,7,0,41.6,-56.8,hurricane,1.0,75,972,,,
1375,Emily,1981,9,7,6,41.9,-55.9,hurricane,1.0,70,974,,,
1376,Emily,1981,9,7,12,42.0,-55.0,hurricane,1.0,70,976,,,
1377,Emily,1981,9,7,18,42.3,-54.1,hurricane,1.0,65,978,,,
1378,Emily,1981,9,8,0,42.7,-53.4,tropical storm,,60,982,,,
1379,Emily,1981,9,8,6,42.9,-52.5,tropical storm,,60,984,,,
1380,Emily,1981,9,8,12,42.2,-51.9,tropical storm,,55,986,,,
1381,Emily,1981,9,8,18,41.7,-51.2,tropical storm,,55,988,,,
1382,Emily,1981,9,9,0,41.0,-50.2,tropical storm,,55,990,,,
1383,Emily,1981,9,9,6,40.9,-49.1,tropical storm,,50,991,,,
1384,Emily,1981,9,9,12,40.9,-47.9,tropical storm,,50,992,,,
1385,Emily,1981,9,9,18,41.0,-46.9,tropical storm,,50,993,,,
1386,Emily,1981,9,10,0,41.2,-45.9,tropical storm,,45,995,,,
1387,Emily,1981,9,10,6,41.9,-45.1,tropical storm,,40,998,,,
1388,Emily,1981,9,10,12,42.5,-44.8,tropical storm,,40,1000,,,
1389,Emily,1981,9,10,18,42.7,-44.0,tropical storm,,40,1001,,,
1390,Emily,1981,9,11,0,42.2,-43.3,tropical storm,,40,1002,,,
1391,Emily,1981,9,11,6,42.1,-42.7,tropical storm,,35,1004,,,
1392,Emily,1981,9,11,12,42.2,-42.0,tropical storm,,35,1005,,,
1393,Emily,1981,9,11,18,42.3,-41.5,extratropical,,30,1007,,,
1394,Emily,1981,9,12,0,42.7,-41.0,extratropical,,30,1008,,,
1395,Floyd,1981,9,3,12,16.2,-60.3,tropical depression,,20,1010,,,
1396,Floyd,1981,9,3,18,16.7,-61.1,tropical depression,,20,1010,,,
1397,Floyd,1981,9,4,0,17.3,-61.9,tropical depression,,20,1009,,,
1398,Floyd,1981,9,4,6,18.0,-62.6,tropical depression,,20,1008,,,
1399,Floyd,1981,9,4,12,18.6,-63.3,tropical depression,,30,1006,,,
1400,Floyd,1981,9,4,18,19.0,-64.0,tropical storm,,35,1004,,,
1401,Floyd,1981,9,5,0,19.5,-64.7,tropical storm,,45,1002,,,
1402,Floyd,1981,9,5,6,20.1,-65.5,tropical storm,,50,1000,,,
1403,Floyd,1981,9,5,12,20.9,-66.2,tropical storm,,60,999,,,
1404,Floyd,1981,9,5,18,21.7,-67.1,hurricane,1.0,70,997,,,
1405,Floyd,1981,9,6,0,22.6,-67.7,hurricane,1.0,80,994,,,
1406,Floyd,1981,9,6,6,23.6,-68.6,hurricane,2.0,85,991,,,
1407,Floyd,1981,9,6,12,24.5,-69.1,hurricane,2.0,90,988,,,
1408,Floyd,1981,9,6,18,25.5,-69.1,hurricane,2.0,95,985,,,
1409,Floyd,1981,9,7,0,26.4,-69.1,hurricane,3.0,100,981,,,
1410,Floyd,1981,9,7,6,27.5,-68.9,hurricane,3.0,100,978,,,
1411,Floyd,1981,9,7,12,28.4,-68.5,hurricane,3.0,100,975,,,
1412,Floyd,1981,9,7,18,29.3,-67.8,hurricane,3.0,100,975,,,
1413,Floyd,1981,9,8,0,29.9,-67.2,hurricane,2.0,95,989,,,
1414,Floyd,1981,9,8,6,30.6,-66.5,hurricane,2.0,90,995,,,
1415,Floyd,1981,9,8,12,31.4,-65.6,hurricane,2.0,85,998,,,
1416,Floyd,1981,9,8,18,32.0,-64.7,tropical storm,,60,1003,,,
1417,Floyd,1981,9,9,0,32.9,-63.0,tropical storm,,50,1005,,,
1418,Floyd,1981,9,9,6,33.7,-60.7,tropical storm,,45,1007,,,
1419,Floyd,1981,9,9,12,34.2,-58.5,tropical storm,,45,1007,,,
1420,Floyd,1981,9,9,18,33.8,-56.3,tropical storm,,40,1007,,,
1421,Floyd,1981,9,10,0,33.5,-54.0,tropical storm,,40,1007,,,
1422,Floyd,1981,9,10,6,33.6,-51.3,tropical storm,,40,1007,,,
1423,Floyd,1981,9,10,12,34.0,-48.7,tropical storm,,40,1008,,,
1424,Floyd,1981,9,10,18,34.0,-46.4,tropical storm,,40,1008,,,
1425,Floyd,1981,9,11,0,33.8,-44.1,tropical storm,,40,1008,,,
1426,Floyd,1981,9,11,6,34.5,-41.7,tropical storm,,40,1008,,,
1427,Floyd,1981,9,11,12,35.5,-39.7,tropical storm,,40,1008,,,
1428,Floyd,1981,9,11,18,36.6,-38.3,tropical storm,,40,1008,,,24.52
1429,Floyd,1981,9,12,0,37.6,-36.9,tropical storm,,40,1009,,,24.72
1430,Floyd,1981,9,12,6,39.0,-35.2,tropical storm,,40,1009,,,24.29
1431,Floyd,1981,9,12,12,40.6,-33.4,tropical storm,,35,1009,,,
1432,Gert,1981,9,7,0,14.8,-54.0,tropical depression,,25,1013,,,
1433,Gert,1981,9,7,6,14.9,-55.7,tropical depression,,30,1012,,,
1434,Gert,1981,9,7,12,15.1,-57.4,tropical depression,,30,1012,,,
1435,Gert,1981,9,7,18,15.3,-59.0,tropical depression,,30,1010,,,
1436,Gert,1981,9,8,0,15.6,-60.6,tropical storm,,40,1008,,,
1437,Gert,1981,9,8,6,16.1,-62.3,tropical storm,,45,1005,,,
1438,Gert,1981,9,8,12,16.8,-64.0,tropical storm,,50,1002,,,
1439,Gert,1981,9,8,18,17.8,-65.4,tropical storm,,50,1004,,,
1440,Gert,1981,9,9,0,18.9,-66.9,tropical storm,,45,1006,,,
1441,Gert,1981,9,9,6,19.6,-68.3,tropical storm,,40,1009,,,
1442,Gert,1981,9,9,12,20.3,-70.0,tropical storm,,35,1011,,,
1443,Gert,1981,9,9,18,21.3,-71.7,tropical storm,,35,1012,,,
1444,Gert,1981,9,10,0,22.1,-72.8,tropical storm,,40,1010,,,
1445,Gert,1981,9,10,6,22.7,-73.7,tropical storm,,50,1008,,,
1446,Gert,1981,9,10,12,23.7,-74.5,tropical storm,,60,1001,,,
1447,Gert,1981,9,10,18,24.8,-74.4,hurricane,1.0,70,996,,,
1448,Gert,1981,9,11,0,26.3,-73.9,hurricane,1.0,80,993,,,
1449,Gert,1981,9,11,6,27.7,-73.0,hurricane,2.0,85,990,,,
1450,Gert,1981,9,11,12,29.0,-72.0,hurricane,2.0,90,988,,,
1451,Gert,1981,9,11,18,30.2,-70.9,hurricane,2.0,90,988,,,
1452,Gert,1981,9,12,0,31.5,-69.6,hurricane,2.0,90,989,,,
1453,Gert,1981,9,12,6,32.5,-68.5,hurricane,2.0,90,990,,,
1454,Gert,1981,9,12,12,33.4,-67.1,hurricane,2.0,85,992,,,
1455,Gert,1981,9,12,18,34.1,-65.6,hurricane,1.0,70,997,,,
1456,Gert,1981,9,13,0,34.9,-63.5,tropical storm,,60,1002,,,
1457,Gert,1981,9,13,6,35.8,-60.7,tropical storm,,55,1006,,,
1458,Gert,1981,9,13,12,36.8,-57.0,tropical storm,,50,1008,,,25.24
1459,Gert,1981,9,13,18,37.7,-53.2,tropical storm,,45,1010,,,25.04
1460,Gert,1981,9,14,0,38.3,-49.4,tropical storm,,40,1010,,,24.67
1461,Gert,1981,9,14,6,38.8,-45.6,tropical storm,,40,1011,,,24.05
1462,Gert,1981,9,14,12,39.2,-41.9,tropical storm,,35,1012,,,23.87
1463,Gert,1981,9,14,18,39.6,-38.6,tropical depression,,30,1012,,,23.88
1464,Gert,1981,9,15,0,39.9,-35.3,tropical depression,,30,1012,,,23.94
1465,Gert,1981,9,15,6,40.1,-33.0,tropical depression,,25,1012,,,23.73
1466,Gert,1981,9,15,12,40.3,-30.7,tropical depression,,25,1012,,,
1467,Gert,1981,9,15,18,40.5,-28.2,tropical depression,,20,1012,,,
1468,Harvey,1981,9,11,18,14.0,-49.0,tropical depression,,25,1009,,,
1469,Harvey,1981,9,12,0,15.4,-50.7,tropical depression,,25,1006,,,
1470,Harvey,1981,9,12,6,17.1,-52.7,tropical depression,,25,1003,,,
1471,Harvey,1981,9,12,12,18.4,-54.7,tropical depression,,30,1001,,,
1472,Harvey,1981,9,12,18,19.4,-56.3,tropical storm,,40,995,,,
1473,Harvey,1981,9,13,0,20.2,-57.8,hurricane,1.0,70,990,,,
1474,Harvey,1981,9,13,6,21.2,-59.3,hurricane,1.0,70,985,,,
1475,Harvey,1981,9,13,12,22.2,-60.6,hurricane,1.0,75,983,,,
1476,Harvey,1981,9,13,18,23.1,-61.4,hurricane,1.0,80,980,,,
1477,Harvey,1981,9,14,0,24.1,-62.0,hurricane,2.0,85,978,,,
1478,Harvey,1981,9,14,6,25.2,-62.5,hurricane,2.0,90,976,,,
1479,Harvey,1981,9,14,12,26.4,-62.7,hurricane,2.0,95,960,,,
1480,Harvey,1981,9,14,18,27.6,-62.8,hurricane,3.0,110,952,,,
1481,Harvey,1981,9,15,0,28.4,-62.6,hurricane,4.0,115,946,,,
1482,Harvey,1981,9,15,6,29.5,-62.3,hurricane,3.0,110,952,,,
1483,Harvey,1981,9,15,12,30.8,-61.2,hurricane,3.0,105,958,,,
1484,Harvey,1981,9,15,18,32.1,-60.3,hurricane,3.0,100,963,,,
1485,Harvey,1981,9,16,0,33.2,-59.2,hurricane,2.0,90,970,,,
1486,Harvey,1981,9,16,6,34.2,-58.0,hurricane,2.0,85,975,,,
1487,Harvey,1981,9,16,12,34.9,-56.8,hurricane,1.0,80,980,,,
1488,Harvey,1981,9,16,18,35.3,-55.7,hurricane,1.0,65,990,,,
1489,Harvey,1981,9,17,0,35.7,-54.8,hurricane,1.0,65,991,,,
1490,Harvey,1981,9,17,6,35.9,-53.8,hurricane,1.0,65,992,,,
1491,Harvey,1981,9,17,12,36.2,-52.7,hurricane,1.0,65,993,,,23.87
1492,Harvey,1981,9,17,18,36.5,-51.3,hurricane,1.0,65,995,,,24.07
1493,Harvey,1981,9,18,0,37.1,-49.9,hurricane,1.0,65,996,,,24.49
1494,Harvey,1981,9,18,6,37.5,-48.2,hurricane,1.0,65,997,,,24.5
1495,Harvey,1981,9,18,12,37.9,-46.8,tropical storm,,55,998,,,24.82
1496,Harvey,1981,9,18,18,38.3,-45.2,tropical storm,,45,1002,,,24.74
1497,Harvey,1981,9,19,0,38.5,-43.0,tropical storm,,35,1005,,,24.91
1498,Harvey,1981,9,19,6,38.3,-40.6,extratropical,,25,1006,,,24.91
1499,Harvey,1981,9,19,12,38.1,-38.0,extratropical,,25,1007,,,25.08
1500,Harvey,1981,9,19,18,37.7,-35.3,extratropical,,25,1008,,,25.09
1501,Harvey,1981,9,20,0,36.7,-32.8,extratropical,,25,1009,,,25.31
1502,Irene,1981,9,21,12,13.5,-32.5,tropical depression,,25,1015,,,
1503,Irene,1981,9,21,18,13.3,-33.6,tropical depression,,25,1013,,,
1504,Irene,1981,9,22,0,13.1,-34.9,tropical depression,,25,1012,,,
1505,Irene,1981,9,22,6,12.8,-36.0,tropical depression,,30,1011,,,
1506,Irene,1981,9,22,12,12.6,-37.2,tropical depression,,30,1010,,,
1507,Irene,1981,9,22,18,12.5,-38.4,tropical depression,,30,1009,,,
1508,Irene,1981,9,23,0,12.4,-39.6,tropical depression,,30,1007,,,
1509,Irene,1981,9,23,6,12.5,-40.8,tropical storm,,35,1005,,,
1510,Irene,1981,9,23,12,12.7,-42.2,tropical storm,,40,1003,,,
1511,Irene,1981,9,23,18,13.0,-43.8,tropical storm,,45,1001,,,
1512,Irene,1981,9,24,0,13.3,-45.3,tropical storm,,45,999,,,
1513,Irene,1981,9,24,6,13.8,-46.7,tropical storm,,50,996,,,
1514,Irene,1981,9,24,12,14.3,-47.8,tropical storm,,55,994,,,
1515,Irene,1981,9,24,18,15.0,-48.9,tropical storm,,60,991,,,
1516,Irene,1981,9,25,0,15.6,-50.1,hurricane,1.0,65,987,,,
1517,Irene,1981,9,25,6,16.6,-51.2,hurricane,1.0,70,983,,,
1518,Irene,1981,9,25,12,17.4,-52.0,hurricane,1.0,80,980,,,
1519,Irene,1981,9,25,18,18.2,-52.8,hurricane,2.0,90,977,,,
1520,Irene,1981,9,26,0,19.1,-53.5,hurricane,2.0,85,976,,,
1521,Irene,1981,9,26,6,19.7,-54.3,hurricane,1.0,80,976,,,
1522,Irene,1981,9,26,12,20.3,-55.1,hurricane,1.0,80,980,,,
1523,Irene,1981,9,26,18,21.0,-55.7,hurricane,2.0,85,982,,,
1524,Irene,1981,9,27,0,21.8,-56.4,hurricane,2.0,95,968,,,
1525,Irene,1981,9,27,6,22.4,-56.8,hurricane,2.0,90,966,,,
1526,Irene,1981,9,27,12,23.0,-57.2,hurricane,2.0,90,970,,,
1527,Irene,1981,9,27,18,23.8,-57.2,hurricane,2.0,95,966,,,
1528,Irene,1981,9,28,0,24.7,-56.9,hurricane,3.0,100,962,,,
1529,Irene,1981,9,28,6,25.8,-56.8,hurricane,3.0,105,966,,,
1530,Irene,1981,9,28,12,27.0,-56.7,hurricane,3.0,105,959,,,
1531,Irene,1981,9,28,18,28.4,-56.2,hurricane,3.0,105,960,,,
1532,Irene,1981,9,29,0,29.8,-55.3,hurricane,3.0,100,962,,,
1533,Irene,1981,9,29,6,31.3,-54.0,hurricane,3.0,100,965,,,
1534,Irene,1981,9,29,12,32.6,-52.6,hurricane,2.0,95,968,,,
1535,Irene,1981,9,29,18,34.1,-50.4,hurricane,2.0,90,972,,,
1536,Irene,1981,9,30,0,35.9,-47.5,hurricane,2.0,85,976,,,
1537,Irene,1981,9,30,6,37.5,-45.1,hurricane,1.0,80,980,,,23.32
1538,Irene,1981,9,30,12,38.9,-42.4,hurricane,1.0,75,983,,,22.38
1539,Irene,1981,9,30,18,40.0,-39.5,hurricane,1.0,70,986,,,22.83
1540,Irene,1981,10,1,0,41.3,-36.1,hurricane,1.0,65,989,,,
1541,Irene,1981,10,1,6,42.5,-33.7,tropical storm,,60,991,,,
1542,Irene,1981,10,1,12,43.7,-32.0,tropical storm,,60,994,,,
1543,Irene,1981,10,1,18,44.8,-30.3,tropical storm,,55,996,,,
1544,Irene,1981,10,2,0,45.1,-28.5,tropical storm,,50,999,,,
1545,Jose,1981,10,29,12,25.0,-47.5,tropical depression,,25,1010,,,
1546,Jose,1981,10,29,18,26.4,-47.1,tropical depression,,30,1008,,,
1547,Jose,1981,10,30,0,27.7,-46.6,tropical storm,,35,1006,,,
1548,Jose,1981,10,30,6,28.7,-45.9,tropical storm,,35,1004,,,
1549,Jose,1981,10,30,12,29.6,-45.2,tropical storm,,35,1004,,,
1550,Jose,1981,10,30,18,30.2,-44.5,tropical storm,,35,1002,,,
1551,Jose,1981,10,31,0,30.7,-43.9,tropical storm,,35,1002,,,
1552,Jose,1981,10,31,6,31.1,-43.1,tropical storm,,40,1000,,,
1553,Jose,1981,10,31,12,31.5,-42.2,tropical storm,,45,998,,,
1554,Jose,1981,10,31,18,31.9,-40.8,tropical storm,,45,998,,,
1555,Jose,1981,11,1,0,32.5,-39.0,tropical storm,,40,998,,,
1556,Jose,1981,11,1,6,33.7,-37.0,tropical storm,,40,998,,,
1557,Jose,1981,11,1,12,35.3,-34.9,tropical storm,,35,998,,,
1558,Jose,1981,11,1,18,37.8,-32.1,subtropical depression,,30,998,,,19.61
1559,Katrina,1981,11,3,0,16.9,-81.2,tropical depression,,25,1005,,,
1560,Katrina,1981,11,3,6,17.2,-81.3,tropical depression,,25,1005,,,
1561,Katrina,1981,11,3,12,17.5,-81.4,tropical depression,,25,1004,,,
1562,Katrina,1981,11,3,18,17.8,-81.4,tropical depression,,30,1002,,,
1563,Katrina,1981,11,4,0,18.1,-81.4,tropical depression,,30,1001,,,
1564,Katrina,1981,11,4,6,18.3,-81.4,tropical storm,,35,1000,,,
1565,Katrina,1981,11,4,12,18.6,-81.3,tropical storm,,40,998,,,
1566,Katrina,1981,11,4,18,18.9,-81.2,tropical storm,,50,996,,,
1567,Katrina,1981,11,5,0,19.2,-81.1,tropical storm,,60,993,,,
1568,Katrina,1981,11,5,6,19.6,-80.8,hurricane,1.0,65,988,,,
1569,Katrina,1981,11,5,12,20.0,-80.5,hurricane,1.0,75,980,,,
1570,Katrina,1981,11,5,18,20.4,-80.1,hurricane,1.0,70,988,,,
1571,Katrina,1981,11,6,0,20.9,-79.5,hurricane,1.0,65,996,,,
1572,Katrina,1981,11,6,6,21.6,-78.3,tropical storm,,55,999,,,
1573,Katrina,1981,11,6,12,22.4,-77.0,tropical storm,,50,1001,,,
1574,Katrina,1981,11,6,18,23.2,-75.5,tropical storm,,45,1001,,,
1575,Katrina,1981,11,7,0,24.0,-73.3,tropical storm,,40,1001,,,
1576,Katrina,1981,11,7,6,25.0,-70.6,tropical storm,,40,1002,,,
1577,Katrina,1981,11,7,12,25.9,-67.5,tropical storm,,40,1002,,,
1578,Katrina,1981,11,7,18,26.8,-64.5,tropical storm,,40,1002,,,
1579,Alberto,1982,6,2,12,21.7,-87.1,tropical depression,,20,1005,,,
1580,Alberto,1982,6,2,18,22.2,-86.5,tropical depression,,25,1004,,,
1581,Alberto,1982,6,3,0,22.6,-85.8,tropical depression,,30,1003,,,
1582,Alberto,1982,6,3,6,22.8,-85.0,tropical storm,,40,1001,,,
1583,Alberto,1982,6,3,12,23.2,-84.2,tropical storm,,50,995,,,
1584,Alberto,1982,6,3,18,24.0,-83.6,hurricane,1.0,75,985,,,
1585,Alberto,1982,6,4,0,24.8,-83.4,hurricane,1.0,65,992,,,
1586,Alberto,1982,6,4,6,24.9,-84.1,tropical storm,,55,998,,,
1587,Alberto,1982,6,4,12,24.9,-84.8,tropical storm,,45,1002,,,
1588,Alberto,1982,6,4,18,25.0,-84.2,tropical storm,,40,1005,,,
1589,Alberto,1982,6,5,0,25.1,-84.1,tropical depression,,30,1007,,,
1590,Alberto,1982,6,5,6,25.2,-84.0,tropical depression,,25,1008,,,
1591,Alberto,1982,6,5,12,25.3,-83.9,tropical depression,,25,1009,,,
1592,Alberto,1982,6,5,18,25.4,-83.6,tropical depression,,25,1010,,,
1593,Alberto,1982,6,6,0,25.5,-83.3,tropical depression,,25,1010,,,
1594,Alberto,1982,6,6,6,25.5,-83.0,tropical depression,,25,1010,,,
1595,Alberto,1982,6,6,12,25.5,-82.6,tropical depression,,20,1010,,,
1596,Beryl,1982,8,28,12,13.7,-22.2,tropical depression,,30,1008,,,
1597,Beryl,1982,8,28,18,13.9,-22.7,tropical storm,,35,1006,,,
1598,Beryl,1982,8,29,0,14.1,-23.6,tropical storm,,35,1005,,,
1599,Beryl,1982,8,29,6,14.5,-24.9,tropical storm,,40,1003,,,
1600,Beryl,1982,8,29,12,14.9,-26.3,tropical storm,,45,1002,,,
1601,Beryl,1982,8,29,18,15.3,-27.7,tropical storm,,45,1000,,,
1602,Beryl,1982,8,30,0,15.7,-29.1,tropical storm,,50,999,,,
1603,Beryl,1982,8,30,6,16.0,-30.6,tropical storm,,50,998,,,
1604,Beryl,1982,8,30,12,16.3,-32.1,tropical storm,,50,996,,,
